renewable energy generation percentage,non-renewable energy generation percentage,date
0.42625130429706276,0.5737486957029372,2016-09-16
0.4054643981634512,0.5945356018365489,2016-09-17
0.32353324258180943,0.6764667574181906,2016-09-18
0.29368986566541894,0.706310134334581,2016-09-19
0.24890270653364419,0.7510972934663558,2016-09-20
0.24165860131523437,0.7583413986847656,2016-09-21
0.24590925945772255,0.7540907405422774,2016-09-22
0.32234690070490635,0.6776530992950937,2016-09-23
0.2844790347450119,0.7155209652549881,2016-09-24
0.24065533811608603,0.7593446618839139,2016-09-25
0.3061845037960383,0.6938154962039618,2016-09-26
0.3310913685479601,0.6689086314520398,2016-09-27
0.30144363383703643,0.6985563661629636,2016-09-28
0.28448745272269443,0.7155125472773056,2016-09-29
0.25186641643236596,0.748133583567634,2016-09-30
0.24780426652628532,0.7521957334737147,2016-10-01
0.28580963213860855,0.7141903678613915,2016-10-02
