Dates,energy price
2017-08-16,55.20333333333334
2017-08-17,54.70624999999999
2017-08-18,53.639166666666675
2017-08-19,50.153333333333336
2017-08-20,48.644166666666656
2017-08-21,55.19625
2017-08-22,56.35208333333333
2017-08-23,56.239583333333336
2017-08-24,55.80958333333333
2017-08-25,57.05708333333333
2017-08-26,55.39374999999999
2017-08-27,54.51791666666665
2017-08-28,57.88166666666666
2017-08-29,59.12749999999999
2017-08-30,57.16958333333332
2017-08-31,53.895833333333336
2017-09-01,53.68958333333333
2017-09-02,51.300416666666656
2017-09-03,53.52833333333334
2017-09-04,56.40416666666665
2017-09-05,56.90666666666666
2017-09-06,54.14625
2017-09-07,55.58625
2017-09-08,56.97
2017-09-09,47.08958333333333
2017-09-10,46.63958333333333
2017-09-11,53.42291666666666
2017-09-12,56.58000000000001
2017-09-13,56.07041666666667
2017-09-14,53.912499999999994
2017-09-15,54.19333333333335
2017-09-16,55.19291666666666
2017-09-17,54.55458333333333
2017-09-18,55.572499999999984
2017-09-19,58.10833333333333
2017-09-20,59.93333333333334
2017-09-21,57.22458333333333
2017-09-22,57.33708333333335
2017-09-23,56.92124999999999
2017-09-24,55.964999999999996
2017-09-25,58.17083333333333
2017-09-26,59.296666666666674
2017-09-27,60.83791666666667
2017-09-28,60.53249999999999
2017-09-29,60.18666666666667
2017-09-30,58.57125
2017-10-01,57.139166666666675
2017-10-02,63.285833333333336
2017-10-03,64.81208333333332
2017-10-04,66.66583333333334
2017-10-05,64.79125
2017-10-06,60.717083333333335
2017-10-07,60.41499999999999
2017-10-08,60.923333333333325
2017-10-09,69.07125
2017-10-10,71.16666666666667
2017-10-11,69.79541666666665
2017-10-12,65.53708333333334
2017-10-13,68.39958333333335
2017-10-14,65.13958333333333
2017-10-15,56.73500000000001
2017-10-16,62.44833333333333
2017-10-17,64.63958333333332
2017-10-18,66.31208333333335
2017-10-19,66.49916666666665
2017-10-20,61.66083333333335
2017-10-21,59.45416666666667
2017-10-22,60.38749999999999
2017-10-23,73.64541666666666
2017-10-24,68.19500000000001
2017-10-25,67.39
2017-10-26,66.78291666666668
2017-10-27,62.91041666666666
2017-10-28,57.542083333333345
2017-10-29,56.57666666666666
2017-10-30,58.91916666666666
2017-10-31,64.11333333333334
2017-11-01,56.04499999999999
2017-11-02,63.52208333333332
2017-11-03,65.32000000000001
2017-11-04,59.22166666666667
2017-11-05,48.95291666666666
2017-11-06,61.8825
2017-11-07,64.36125
2017-11-08,63.402083333333316
2017-11-09,63.64000000000001
2017-11-10,64.78916666666667
2017-11-11,61.910833333333336
2017-11-12,58.104583333333345
2017-11-13,59.17333333333334
2017-11-14,64.09291666666668
2017-11-15,71.22541666666667
2017-11-16,73.51458333333333
2017-11-17,72.2375
2017-11-18,65.17125
2017-11-19,65.40666666666665
2017-11-20,73.40791666666665
2017-11-21,69.88708333333335
2017-11-22,65.31541666666666
2017-11-23,64.29124999999998
2017-11-24,67.425
2017-11-25,61.625416666666666
2017-11-26,62.34374999999999
2017-11-27,72.67583333333332
2017-11-28,75.1975
2017-11-29,73.91333333333336
2017-11-30,75.65916666666668
2017-12-01,72.16749999999999
2017-12-02,66.955
2017-12-03,67.36291666666666
2017-12-04,78.87416666666665
2017-12-05,83.18708333333333
2017-12-06,81.07166666666664
2017-12-07,77.49916666666667
2017-12-08,72.20666666666666
2017-12-09,73.87875
2017-12-10,55.30416666666665
2017-12-11,59.005
2017-12-12,75.74749999999999
2017-12-13,75.15708333333332
2017-12-14,67.86791666666666
2017-12-15,66.76875
2017-12-16,63.52791666666666
2017-12-17,62.447083333333325
2017-12-18,71.45750000000001
2017-12-19,70.09833333333334
2017-12-20,73.19083333333333
2017-12-21,72.005
2017-12-22,66.47208333333334
2017-12-23,61.14458333333335
2017-12-24,59.99708333333333
2017-12-25,55.83166666666667
2017-12-26,53.990833333333335
2017-12-27,50.41666666666666
2017-12-28,56.524166666666666
2017-12-29,55.26166666666666
2017-12-30,45.61166666666667
2017-12-31,26.367500000000003
2018-01-01,21.403333333333332
2018-01-02,47.58458333333334
2018-01-03,47.437083333333334
2018-01-04,45.012499999999996
2018-01-05,51.755
2018-01-06,52.20875
2018-01-07,53.406666666666666
2018-01-08,70.90916666666668
2018-01-09,64.28874999999998
2018-01-10,59.559583333333336
2018-01-11,58.23
2018-01-12,65.66875
2018-01-13,59.563750000000006
2018-01-14,58.73666666666666
2018-01-15,63.13624999999999
2018-01-16,57.82083333333333
2018-01-17,59.54958333333334
2018-01-18,63.28458333333333
2018-01-19,60.841666666666676
2018-01-20,52.74999999999999
2018-01-21,50.318333333333335
2018-01-22,59.61000000000001
2018-01-23,63.41916666666666
2018-01-24,61.785
2018-01-25,58.71041666666665
2018-01-26,55.765416666666674
2018-01-27,54.22041666666667
2018-01-28,54.49625
2018-01-29,60.01
2018-01-30,59.794166666666655
2018-01-31,62.38375000000001
2018-02-01,59.754166666666684
2018-02-02,57.6525
2018-02-03,54.31625000000002
2018-02-04,58.21000000000001
2018-02-05,61.08833333333334
2018-02-06,60.60875000000001
2018-02-07,62.98166666666666
2018-02-08,68.75791666666667
2018-02-09,66.22666666666667
2018-02-10,56.599583333333335
2018-02-11,54.50124999999999
2018-02-12,62.101250000000014
2018-02-13,57.490833333333335
2018-02-14,54.96333333333333
2018-02-15,61.69583333333332
2018-02-16,65.68249999999999
2018-02-17,55.91041666666666
2018-02-18,56.75125000000002
2018-02-19,62.306249999999984
2018-02-20,58.45083333333335
2018-02-21,56.31833333333333
2018-02-22,59.842083333333335
2018-02-23,64.05291666666666
2018-02-24,63.9775
2018-02-25,62.62166666666667
2018-02-26,65.68624999999999
2018-02-27,70.86916666666667
2018-02-28,64.78458333333334
2018-03-01,58.135833333333316
2018-03-02,57.79208333333332
2018-03-03,52.30333333333332
2018-03-04,50.88958333333334
2018-03-05,58.33750000000001
2018-03-06,57.22416666666667
2018-03-07,58.592083333333335
2018-03-08,55.74124999999999
2018-03-09,51.04125
2018-03-10,38.96208333333334
2018-03-11,16.95333333333333
2018-03-12,47.778333333333336
2018-03-13,57.35916666666665
2018-03-14,46.89458333333334
2018-03-15,43.43208333333333
2018-03-16,54.22333333333333
2018-03-17,53.37666666666669
2018-03-18,47.79124999999999
2018-03-19,53.50125
2018-03-20,47.11833333333334
2018-03-21,54.029166666666676
2018-03-22,61.21625
2018-03-23,53.35166666666668
2018-03-24,32.29125
2018-03-25,50.26
2018-03-26,57.79916666666665
2018-03-27,53.70250000000001
2018-03-28,50.695833333333326
2018-03-29,34.77708333333333
2018-03-30,14.905416666666667
2018-03-31,25.584583333333327
2018-04-01,35.3875
2018-04-02,37.89041666666666
2018-04-03,38.958333333333336
2018-04-04,41.40875
2018-04-05,54.19416666666666
2018-04-06,46.181250000000006
2018-04-07,48.89374999999999
2018-04-08,42.66416666666667
2018-04-09,56.48333333333333
2018-04-10,53.536249999999995
2018-04-11,48.203333333333326
2018-04-12,57.47083333333333
2018-04-13,65.46166666666666
2018-04-14,55.4625
2018-04-15,46.54458333333334
2018-04-16,56.23083333333335
2018-04-17,60.04708333333334
2018-04-18,57.99208333333332
2018-04-19,53.12416666666667
2018-04-20,48.113333333333344
2018-04-21,45.95000000000002
2018-04-22,49.45208333333332
2018-04-23,57.49
2018-04-24,55.43666666666667
2018-04-25,52.7725
2018-04-26,55.23624999999999
2018-04-27,55.76166666666668
2018-04-28,50.214999999999996
2018-04-29,35.61041666666666
2018-04-30,50.26958333333334
2018-05-01,47.737500000000004
2018-05-02,52.38916666666666
2018-05-03,49.43291666666667
2018-05-04,49.588750000000005
2018-05-05,52.083333333333336
2018-05-06,56.12000000000001
2018-05-07,64.20291666666667
2018-05-08,64.17416666666666
2018-05-09,61.81333333333334
2018-05-10,61.26083333333333
2018-05-11,64.80833333333332
2018-05-12,49.50333333333335
2018-05-13,44.59166666666667
2018-05-14,59.57083333333333
2018-05-15,57.54874999999999
2018-05-16,58.91624999999999
2018-05-17,61.214166666666664
2018-05-18,64.32499999999999
2018-05-19,66.26541666666665
2018-05-20,65.65875000000001
2018-05-21,69.53125000000001
2018-05-22,68.93624999999999
2018-05-23,70.9191666666667
2018-05-24,69.99458333333335
2018-05-25,70.28958333333334
2018-05-26,66.90208333333334
2018-05-27,66.51083333333334
2018-05-28,68.26624999999999
2018-05-29,70.76416666666667
2018-05-30,70.33291666666668
2018-05-31,68.76958333333332
2018-06-01,68.51333333333334
2018-06-02,66.96458333333334
2018-06-03,60.50208333333333
2018-06-04,63.52291666666668
2018-06-05,64.75041666666665
2018-06-06,67.52291666666667
2018-06-07,67.71083333333335
2018-06-08,66.87041666666666
2018-06-09,63.85624999999999
2018-06-10,61.85291666666665
2018-06-11,64.58041666666666
2018-06-12,60.84083333333333
2018-06-13,59.474999999999994
2018-06-14,63.46083333333333
2018-06-15,62.60041666666666
2018-06-16,58.10958333333334
2018-06-17,52.107499999999995
2018-06-18,60.97625
2018-06-19,62.46208333333334
2018-06-20,67.38041666666666
2018-06-21,67.24625
2018-06-22,65.60666666666665
2018-06-23,62.26583333333334
2018-06-24,64.34750000000001
2018-06-25,67.98208333333332
2018-06-26,69.24333333333334
2018-06-27,68.72458333333331
2018-06-28,68.32916666666667
2018-06-29,68.23041666666667
2018-06-30,64.03375000000001
2018-07-01,61.35833333333334
2018-07-02,67.62333333333332
2018-07-03,67.69708333333332
2018-07-04,67.13291666666665
2018-07-05,66.31666666666668
2018-07-06,67.26916666666666
2018-07-07,65.12958333333334
2018-07-08,63.10708333333334
2018-07-09,66.98041666666667
2018-07-10,66.5075
2018-07-11,67.30958333333332
2018-07-12,69.60666666666667
2018-07-13,69.365
2018-07-14,66.66583333333332
2018-07-15,63.97708333333333
2018-07-16,67.45125000000002
2018-07-17,68.63166666666665
2018-07-18,69.38291666666665
2018-07-19,69.92208333333333
2018-07-20,68.10208333333333
2018-07-21,66.61833333333333
2018-07-22,64.56291666666667
2018-07-23,69.20666666666668
2018-07-24,70.62208333333334
2018-07-25,70.73416666666667
2018-07-26,72.10958333333333
2018-07-27,70.5425
2018-07-28,68.72416666666665
2018-07-29,64.63708333333332
2018-07-30,71.82583333333334
2018-07-31,72.05708333333334
2018-08-01,68.6425
2018-08-02,71.07083333333333
2018-08-03,73.99208333333335
2018-08-04,70.50333333333334
2018-08-05,69.71166666666669
2018-08-06,74.00125
2018-08-07,70.35750000000002
2018-08-08,70.91499999999998
2018-08-09,68.47708333333334
2018-08-10,68.77041666666666
2018-08-11,68.45416666666667
2018-08-12,67.24416666666666
2018-08-13,70.18124999999999
2018-08-14,68.13958333333333
2018-08-15,66.13125000000001
2018-08-16,71.2875
2018-08-17,67.13958333333332
2018-08-18,63.11083333333334
2018-08-19,63.695833333333326
2018-08-20,69.04583333333333
2018-08-21,72.4825
2018-08-22,74.95125
2018-08-23,72.91541666666667
2018-08-24,70.42583333333333
2018-08-25,68.565
2018-08-26,70.55916666666666
2018-08-27,72.59166666666667
2018-08-28,73.81916666666665
2018-08-29,75.90166666666666
2018-08-30,74.98041666666667
2018-08-31,73.53208333333333
2018-09-01,70.03125
2018-09-02,71.24
2018-09-03,77.47875000000002
2018-09-04,78.11333333333333
2018-09-05,80.64083333333333
2018-09-06,76.39333333333335
2018-09-07,74.71333333333331
2018-09-08,74.90750000000003
2018-09-09,76.67166666666668
2018-09-10,79.00874999999998
2018-09-11,77.25958333333332
2018-09-12,80.55166666666666
2018-09-13,79.895
2018-09-14,78.90499999999999
2018-09-15,75.70583333333333
2018-09-16,75.74541666666666
2018-09-17,77.78333333333333
2018-09-18,80.23666666666666
2018-09-19,80.73666666666666
2018-09-20,79.31458333333332
2018-09-21,78.77541666666666
2018-09-22,77.12083333333335
2018-09-23,74.18291666666667
2018-09-24,72.11458333333333
2018-09-25,75.12291666666668
2018-09-26,76.66041666666668
2018-09-27,78.92875
2018-09-28,80.54291666666667
2018-09-29,75.16583333333332
2018-09-30,72.98958333333333
2018-10-01,70.95916666666666
2018-10-02,72.28833333333334
2018-10-03,76.60333333333334
2018-10-04,80.26291666666664
2018-10-05,77.77875
2018-10-06,71.81708333333334
2018-10-07,62.29333333333333
2018-10-08,73.73833333333334
2018-10-09,73.99833333333333
2018-10-10,71.76458333333335
2018-10-11,70.205
2018-10-12,66.80874999999999
2018-10-13,66.15541666666667
2018-10-14,59.29874999999999
2018-10-15,68.68625
2018-10-16,78.55041666666666
2018-10-17,76.77083333333334
2018-10-18,69.81541666666665
2018-10-19,68.83083333333333
2018-10-20,64.24499999999999
2018-10-21,65.89541666666666
2018-10-22,68.06125
2018-10-23,67.90749999999998
2018-10-24,71.13166666666667
2018-10-25,75.41375000000001
2018-10-26,75.29625
2018-10-27,65.54083333333334
2018-10-28,60.44875
2018-10-29,66.14458333333333
2018-10-30,71.08375
2018-10-31,74.23166666666667
2018-11-01,67.88458333333332
2018-11-02,69.17166666666667
2018-11-03,67.79458333333334
2018-11-04,63.45416666666665
2018-11-05,65.57583333333332
2018-11-06,63.62708333333333
2018-11-07,65.41624999999999
2018-11-08,66.40541666666665
2018-11-09,64.46958333333333
2018-11-10,57.54624999999999
2018-11-11,59.40374999999998
2018-11-12,69.1025
2018-11-13,69.47666666666667
2018-11-14,66.69875
2018-11-15,69.20333333333335
2018-11-16,69.12583333333332
2018-11-17,65.34333333333335
2018-11-18,63.10166666666665
2018-11-19,73.19624999999998
2018-11-20,68.1225
2018-11-21,69.15583333333333
2018-11-22,70.66875
2018-11-23,71.37708333333335
2018-11-24,66.04958333333332
2018-11-25,63.42875000000001
2018-11-26,63.982916666666675
2018-11-27,69.06541666666665
2018-11-28,66.79249999999998
2018-11-29,66.80625000000002
2018-11-30,67.07541666666667
2018-12-01,64.66708333333334
2018-12-02,60.905
2018-12-03,67.54458333333334
2018-12-04,72.14083333333333
2018-12-05,68.13749999999999
2018-12-06,65.59791666666668
2018-12-07,66.49916666666667
2018-12-08,64.54875
2018-12-09,64.3775
2018-12-10,67.67625000000001
2018-12-11,70.07208333333331
2018-12-12,69.5275
2018-12-13,65.75749999999998
2018-12-14,67.64125
2018-12-15,64.18249999999999
2018-12-16,61.453750000000014
2018-12-17,69.33458333333333
2018-12-18,67.08166666666666
2018-12-19,66.41375
2018-12-20,68.60041666666666
2018-12-21,66.30333333333333
2018-12-22,67.09416666666668
2018-12-23,67.91749999999999
2018-12-24,69.95125
2018-12-25,68.06583333333334
2018-12-26,69.05416666666666
2018-12-27,72.95958333333333
2018-12-28,69.23041666666666
2018-12-29,62.623333333333335
2018-12-30,64.56708333333334
